feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
"(0, 1, 3, 4, 5, 8, 11)",[0.90432784 0.88405364 0.88348696 0.9057881  0.89801396],0.8951341025752828,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'Power_rate_4')",0.012391677687346057,0.009641146230443707,0.004820573115221854
"(1, 2, 3, 5, 8, 9, 10)",[0.90602704 0.89702869 0.87522625 0.89723642 0.90003751],0.895111184905519,"('SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.01344378185813852,0.01045971901906845,0.005229859509534225
"(1, 2, 3, 8, 9, 10)",[0.90602704 0.89702869 0.87522625 0.89723642 0.90003751],0.895111184905519,"('SPM_A_Y', 'Multiband_period', 'r-i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.01344378185813852,0.01045971901906845,0.005229859509534225
"(0, 1, 2, 3, 4, 5, 9, 10, 11)",[0.89545389 0.89024512 0.88206819 0.89566499 0.91188798],0.8950640350992266,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'i-z', 'Period_band_i', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.012536325401797093,0.009753687066487722,0.004876843533243861
"(0, 1, 2, 8, 9, 11)",[0.89885283 0.90478482 0.87944793 0.89122116 0.90060133],0.8949816139703397,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'delta_period_i', 'g-r', 'Power_rate_4')",0.011468750755815329,0.008923077722578233,0.0044615388612891166
"(0, 1, 3, 4, 5, 10, 11)",[0.90084002 0.88610956 0.8796486  0.90051255 0.90763995],0.8949501355155594,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'Harmonics_phase_2_r', 'Power_rate_4')",0.013344208190951142,0.010382247323122437,0.005191123661561219
"(0, 1, 2, 3, 5, 9, 11)",[0.90070796 0.90449864 0.87399942 0.89139501 0.90407169],0.8949345446577739,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'r-i', 'Period_band_i', 'g-r', 'Power_rate_4')",0.014756787045353565,0.011481281662212255,0.0057406408311061275
"(1, 2, 6, 9, 10, 11)",[0.88612673 0.90484993 0.87612709 0.89906239 0.90849786],0.8949327999626376,"('SPM_A_Y', 'Multiband_period', 'Harmonics_phase_2_z', 'g-r', 'Harmonics_phase_2_r', 'Power_rate_4')",0.015536773988897261,0.012088138003240295,0.006044069001620147
"(1, 3, 4, 5, 8, 9, 10)",[0.91363215 0.88443929 0.88240437 0.89705687 0.89702275],0.8949110864542451,"('SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'g-r', 'Harmonics_phase_2_r')",0.014377094807688725,0.01118586820180332,0.005592934100901659
"(0, 1, 3, 4, 5, 8, 9)",[0.90647077 0.8843178  0.89474042 0.90276752 0.88527961],0.894715222572134,"('Harmonics_phase_2_i', 'SPM_A_Y', 'r-i', 'i-z', 'Period_band_i', 'delta_period_i', 'g-r')",0.01149843662667089,0.008946174338639255,0.004473087169319627
"(0, 1, 2, 5, 9, 11)",[0.9007085  0.9045954  0.87777635 0.89140883 0.89888124],0.8946740667351394,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'g-r', 'Power_rate_4')",0.012176286669243036,0.009473564700754961,0.00473678235037748
"(0, 1, 2, 5, 8, 9, 11)",[0.89885283 0.90478482 0.87777635 0.89122116 0.90060133],0.8946472978936859,"('Harmonics_phase_2_i', 'SPM_A_Y', 'Multiband_period', 'Period_band_i', 'delta_period_i', 'g-r', 'Power_rate_4')",0.012224103396520665,0.0095107677390825,0.00475538386954125
