,object,LSST_I,LSST_I_e,LSST_I_w,LSST_Z,LSST_Z_e,LSST_Z_w,LSST_Y,LSST_Y_e,LSST_Y_w,ROMAN_F087,ROMAN_F087_e,ROMAN_F087_w,ROMAN_F106,ROMAN_F106_e,ROMAN_F106_w,ROMAN_F129,ROMAN_F129_e,ROMAN_F129_w,ROMAN_F158,ROMAN_F158_e,ROMAN_F158_w,ROMAN_F184,ROMAN_F184_e,ROMAN_F184_w,SpT,Spt_num,z-y,z-Y,z-J,z-H,z-K,y-Y,y-J,y-H,y-K,Y-J,Y-H,Y-K,J-H,J-K,H-K
175,b'1303+5127',,,1.0,28.11683680444655,0.0007147412695849934,0.0,27.200498722395906,0.0003791559340916089,0.0,,,1.0,26.718627570971,0.0013114238412223977,0.0,26.048139703083706,0.00077201646771781,0.0,25.6258337005952,0.0010786501845756321,0.0,25.54954222480098,0.0009858788433815208,0.0,b'L5',75.0,0.9163380820506433,1.3982092334755478,2.0686971013628437,2.491003103851348,2.5672945796455693,0.48187115142490455,1.1523590193122004,1.5746650218007048,1.650956497594926,0.6704878678872959,1.0927938703758002,1.1690853461700215,0.42230600248850436,0.4985974782827256,0.07629147579422124
176,b'1313+2140',,,1.0,30.265843828431027,0.0027353727161036536,0.0,29.294157013230766,,0.0,,,1.0,28.86933629505403,,0.0,28.312070655338868,0.0016613042480455814,0.0,27.783063527157886,0.001839953330875118,0.0,27.793297222169432,0.0028832802143484108,0.0,b'L6',76.0,0.9716868152002611,1.3965075333769974,1.9537731730921593,2.4827803012731415,2.472546606261595,0.4248207181767363,0.9820863578918981,1.5110934860728804,1.500859791061334,0.5572656397151619,1.0862727678961441,1.0760390728845977,0.5290071281809823,0.5187734331694358,-0.010233695011546473
177,b'1315-4936',,,1.0,,,1.0,26.714603883634286,0.00127714578447815,0.0,,,1.0,26.19048494219419,0.0026935946121524608,0.0,25.72559334219126,0.0014175889227658707,0.0,25.65776160147742,0.0009910454325409985,0.0,26.06992215567646,0.0021507277306524863,0.0,b'T3',83.0,,,,,,0.5241189414400971,0.9890105414430259,1.0568422821568646,0.6446817279578276,0.46489160000292884,0.5327233407167675,0.12056278651773056,0.06783174071383868,-0.3443288134851983,-0.41216055419903697
178,b'1324-0526',,,1.0,29.417129449915585,0.0009440324921165841,0.0,28.36314458633332,0.0005646005449897947,0.0,,,1.0,28.034926999031867,0.0018841454685477339,0.0,27.70763959865373,0.0016395005287177025,0.0,27.968404595232634,0.0030517709550444564,0.0,28.362557370352974,0.0062704565067991155,0.0,b'T4',84.0,1.053984863582265,1.3822024508837174,1.7094898512618535,1.4487248546829505,1.054572079562611,0.32821758730145234,0.6555049876795884,0.3947399911006855,0.0005872159803459454,0.3272874003781361,0.06652240379923313,-0.3276303713211064,-0.26076499657890295,-0.6549177716992425,-0.3941527751203395
179,b'1328-0637',,,1.0,30.82012126701285,0.0008525712479976466,0.0,30.10178674812776,0.0003815529820297745,0.0,,,1.0,29.654523565043597,0.001223933687549793,0.0,29.10623762898191,0.0011504285197650307,0.0,28.965381517637297,0.001198802198310292,0.0,29.205367170825404,0.0021122547956836045,0.0,b'L7',77.0,0.71833451888509,1.1655977019692543,1.7138836380309428,1.854739749375554,1.614754096187447,0.44726318308416424,0.9955491191458528,1.136405230490464,0.8964195773023569,0.5482859360616885,0.6891420474062997,0.44915639421819264,0.14085611134461118,-0.09912954184349587,-0.23998565318810705
180,b'1330-1359',,,1.0,,,0.0,30.69598866754366,0.0009364095510493478,0.0,,,1.0,30.094454228349093,0.0032304325489800963,0.0,29.58730103034709,0.0029260762869344078,0.0,29.894104551779833,0.005077584972421559,0.0,30.247372485991786,0.009000464799681461,0.0,b'T6',86.0,,,,,,0.6015344391945661,1.1086876371965708,0.8018841157638263,0.44861618155187344,0.5071531980020048,0.20034967656926028,-0.15291825764269262,-0.3068035214327445,-0.6600714556446974,-0.3532679342119529
181,b'1332-4345',,,1.0,,,1.0,29.835097617176505,0.008112910955502081,0.0,,,1.0,,,1.0,27.525794619818345,0.0024833885570959583,0.0,26.765554281355154,0.0008277552666670166,0.0,26.41911290444333,0.0013137896195578168,0.0,b'L8',78.0,,,,,,,2.3093029973581594,3.0695433358213506,3.4159847127331737,,,,0.7602403384631913,1.1066817153750144,0.3464413769118231
182,b'1334-2730',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,25.462322731179565,0.000793924238873998,0.0,25.31251524141972,0.0005341196764834117,0.0,25.343757770544705,0.00047746747179934046,0.0,b'L0',70.0,,,,,,,,,,,,,0.14980748975984426,0.11856496063485977,-0.031242529124984486
183,b'1334-6257',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,23.478616488635037,0.00025871778805774243,0.0,23.2620476935611,0.00015746520581829727,0.0,23.274738436999822,0.00024986288077997955,0.0,b'L1',71.0,,,,,,,,,,,,,0.21656879507393612,0.20387805163521477,-0.012690743438721341
184,b'1339-1455',,,1.0,30.30924309600344,0.0030488192584414847,0.0,29.202659065698416,0.0010663785626689026,0.0,,,1.0,28.64221886058833,0.0034236598397126335,0.0,27.933073536379904,0.0026926123968528566,0.0,27.44755175730667,0.002502852357904817,0.0,27.380288202949714,0.0033374630502769004,0.0,b'L6',76.0,1.1065840303050223,1.6670242354151092,2.376169559623534,2.861691338696769,2.9289548930537244,0.560440205110087,1.2695855293185119,1.7551073083917466,1.822370862748702,0.7091453242084249,1.1946671032816596,1.2619306576386151,0.4855217790732347,0.5527853334301902,0.06726355435695552
185,b'1341+5919',,,1.0,,,1.0,28.988990754374868,0.0013549858486415762,0.0,,,1.0,28.58734986151971,0.0041859928618314364,0.0,28.046412998444367,0.004360306692761797,0.0,27.499187894515416,0.002908522609925287,0.0,27.431339974347914,0.003348955194475468,0.0,b'L8',78.0,,,,,,0.40164089285515914,0.9425777559305004,1.4898028598594522,1.557650780026954,0.5409368630753413,1.088161967004293,1.1560098871717948,0.5472251039289517,0.6150730240964535,0.06784792016750174
186,b'1342+3746',,,1.0,,,1.0,29.57254423709515,0.0008289466797286181,0.0,,,1.0,29.13974446435465,0.0029088766388242478,0.0,28.732552471896593,0.0028823970629657694,0.0,28.853268103169498,0.004638516706759969,0.0,29.527921622387314,0.012800388095297004,0.0,b'T4',84.0,,,,,,0.43279977274050196,0.8399917651985582,0.7192761339256535,0.044622614707837016,0.40719199245805626,0.2864763611851515,-0.38817715803266495,-0.12071563127290474,-0.7953691504907212,-0.6746535192178165
187,b'1346+5306',,,1.0,27.462663494780912,0.0002625733233295449,0.0,26.370388326816286,0.00010590980344950501,0.0,,,1.0,25.860646211083,0.000330394758511919,0.0,25.290464598292242,0.00027761355662159545,0.0,24.969447314299288,0.00031106467281984053,0.0,24.965366680052185,0.00045167041679066924,0.0,b'L2',72.0,1.092275167964626,1.6020172836979114,2.17219889648867,2.4932161804816246,2.4972968147287276,0.5097421157332853,1.0799237285240437,1.4009410125169985,1.4050216467641015,0.5701816127907584,0.8911988967837132,0.8952795310308161,0.3210172839929548,0.32509791824005774,0.004080634247102921
188,b'1348-2712',,,1.0,,,1.0,29.82147414124885,0.0015371262236020446,0.0,,,1.0,29.208874855740557,0.004875386993474294,0.0,28.35059363223548,0.0030638873134724446,0.0,27.617981331203175,0.0024056884780856254,0.0,27.39189647295044,0.0025847539217757763,0.0,b'L7',77.0,,,,,,0.612599285508292,1.4708805090133694,2.203492810045674,2.4295776682984105,0.8582812235050774,1.5908935245373819,1.8169783827901185,0.7326123010323045,0.9586971592850411,0.2260848582527366
189,b'1351-1015',,,1.0,29.105022386897733,0.0012051411973966343,0.0,28.356182314838723,0.000599704444945898,0.0,,,1.0,27.872541219101848,0.0016835724869689586,0.0,27.230325006297022,0.0015191338079340393,0.0,26.826923894854453,0.0012910147420512287,0.0,26.802999582502174,0.0019455937211013074,0.0,b'L2',72.0,0.7488400720590107,1.2324811677958856,1.8746973806007112,2.2780984920432807,2.302022804395559,0.48364109573687486,1.1258573085417005,1.52925841998427,1.5531827323365484,0.6422162128048257,1.0456173242473952,1.0695416365996735,0.4034011114425695,0.42732542379484784,0.02392431235227832
190,b'1359-0446',,,1.0,30.30354056752475,0.0020119526708686493,0.0,29.31838619908799,0.0008953487781306879,0.0,,,1.0,28.713174555084066,0.003167160137676928,0.0,28.002403766092925,0.0022587235942763796,0.0,27.538850040383522,0.002008562500785813,0.0,27.47678104912485,0.003550156484253607,0.0,b'L5',75.0,0.9851543684367599,1.5903660124406827,2.3011368014318236,2.7646905271412265,2.8267595183999,0.6052116440039228,1.3159824329950638,1.7795361587044667,1.84160514996314,0.710770788991141,1.1743245147005439,1.2363935059592173,0.4635537257094029,0.5256227169680763,0.06206899125867338
191,b'1400-1439',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,b'T2',82.0,,,,,,,,,,,,,,,
192,b'1402+1021',,,1.0,30.586573504911478,0.004374550820139957,0.0,28.73685147700384,0.0007492193931487585,0.0,,,1.0,28.105084281167247,0.0023663429493154297,0.0,27.547982643466895,0.0019100967623733118,0.0,27.736462553617333,0.0031445572331341974,0.0,28.208835883540946,0.0070714637821015685,0.0,b'T4',84.0,1.8497220279076387,2.48148922374423,3.0385908614445825,2.8501109512941447,2.3777376213705317,0.6317671958365914,1.1888688335369437,1.000388923386506,0.528015593462893,0.5571016377003524,0.3686217275499146,-0.1037516023736984,-0.18847991015043775,-0.6608532400740508,-0.47237332992361303
193,b'1408-4917',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.01089180777657,0.013649066116577489,0.0,28.276237728225453,0.016347947565534017,0.0,28.965977251975733,0.05534849528817259,0.0,b'T5',85.0,,,,,,,,,,,,,-0.2653459204488833,-0.9550854441991632,-0.6897395237502799
194,b'1411-4811',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.28684873898456,0.005064177898954621,0.0,28.727711278910448,0.009842701716007641,0.0,29.143351756651136,0.03393659911556319,0.0,b'T6',86.0,,,,,,,,,,,,,-0.4408625399258881,-0.8565030176665758,-0.4156404777406877
195,b'1412+3414',,,1.0,29.548441419489574,0.0008604858685345037,0.0,28.596559340478823,0.00038684504162767925,0.0,,,1.0,28.120562170266005,0.001376836071460274,0.0,27.63499022950148,0.0012999868328276733,0.0,27.351918146681953,0.0017660149198260703,0.0,27.334769476332426,0.0019877316415526,0.0,b'L2',72.0,0.9518820790107512,1.4278792492235688,1.9134511899880948,2.196523272807621,2.2136719431571485,0.4759971702128176,0.9615691109773437,1.2446411937968698,1.2617898641463974,0.48557194076452603,0.7686440235840521,0.7857926939335798,0.2830720828195261,0.3002207531690537,0.017148670349527606
196,b'1426-2703',,,1.0,29.128632524347452,0.0007451640299624586,0.0,28.088927820244717,0.0003227121008996436,0.0,,,1.0,27.560799969960836,0.0013811415833359158,0.0,26.901168324711993,0.0010981099556966053,0.0,26.51280746185062,0.001039339677207767,0.0,26.435193617005982,0.001399843819474498,0.0,b'L3',73.0,1.0397047041027356,1.5678325543866158,2.2274641996354596,2.6158250624968318,2.69343890734147,0.5281278502838802,1.187759495532724,1.5761203583940961,1.6537342032387343,0.6596316452488438,1.047992508110216,1.1256063529548541,0.38836086286137217,0.46597470770601035,0.07761384484463818
197,b'1428-0644',,,1.0,27.57452977730336,0.0007143073807846761,0.0,26.689459740197332,0.000413806097793193,0.0,,,1.0,26.256882560906128,0.0010789066469478778,0.0,25.713173588553623,0.0006361072196667354,0.0,25.358383724943607,0.0009546727861228882,0.0,25.448804132684188,0.0011405370268081085,0.0,b'L5',75.0,0.8850700371060292,1.3176472163972335,1.8613561887497383,2.216146052359754,2.1257256446191732,0.4325771792912043,0.9762861516437091,1.3310760152537249,1.240655607513144,0.5437089723525048,0.8984988359625206,0.8080784282219398,0.35478986361001574,0.26436945586943494,-0.0904204077405808
198,b'1437+6230',,,1.0,28.774355846008646,0.0009828877256268542,0.0,27.814852216982445,0.000502579434052692,0.0,,,1.0,27.40715507904703,0.0017977377324132722,0.0,26.962747740784035,0.0017326595181525973,0.0,26.756272711937015,0.002029639675063825,0.0,26.8501124100758,0.0030470103141852665,0.0,b'L4',74.0,0.9595036290262016,1.3672007669616164,1.811608105224611,2.018083134071631,1.9242434359328477,0.40769713793541484,0.8521044761984093,1.0585795050454294,0.9647398069066462,0.4444073382629945,0.6508823671100146,0.5570426689712313,0.20647502884702007,0.11263533070823684,-0.09383969813878323
199,b'1437-1023',,,1.0,28.68285224020754,0.0006406647765052851,0.0,27.70669094842827,0.0002690930033621843,0.0,,,1.0,27.176609569598575,0.000865743210859261,0.0,26.53386229672134,0.0007898650044591644,0.0,26.117749473369415,0.0007546507438676254,0.0,26.060282346789695,0.0008430846577879724,0.0,b'L2',72.0,0.9761612917792704,1.506242670608966,2.148989943486203,2.5651027668381268,2.6225698934178467,0.5300813788296956,1.1728286517069328,1.5889414750588564,1.6464086016385764,0.6427472728772372,1.0588600962291608,1.1163272228088807,0.41611282335192357,0.47357994993164354,0.057467126579719974
200,b'1454+4911',,,1.0,30.694385884151977,0.001590047764653738,0.0,29.515836441390633,0.0005066805739756193,0.0,,,1.0,29.028878564051467,0.0015782117901928388,0.0,28.358186978633817,0.0014466352728140209,0.0,27.84153824980082,0.0013076584280481184,0.0,27.796988138297213,0.0016017487031950912,0.0,b'L5',75.0,1.1785494427613443,1.6655073201005095,2.3361989055181596,2.852847634351157,2.8973977458547644,0.4869578773391652,1.1576494627568152,1.6742981915898127,1.71884830309342,0.6706915854176501,1.1873403142506476,1.231890425754255,0.5166487288329975,0.5611988403366048,0.044550111503607326
201,b'1457-1817',,,1.0,28.674909779659025,0.0007373386735933141,0.0,27.732533534912,0.0003107702721680113,0.0,,,1.0,27.255112204894004,0.000999369399823532,0.0,26.66533638924793,0.0008140531679576518,0.0,26.296074705190765,0.0009918110034555555,0.0,26.245138142770532,0.0010525940378848808,0.0,b'L1',71.0,0.9423762447470239,1.4197975747650204,2.009573390411095,2.3788350744682596,2.4297716368884927,0.4774213300179966,1.0671971456640712,1.4364588297212357,1.4873953921414689,0.5897758156460746,0.9590374997032391,1.0099740621234723,0.36926168405716453,0.4201982464773977,0.050936562420233145
202,b'1510-5249',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,26.84092626789244,0.0005199961285040324,0.0,26.22977957308884,0.00026160253731797244,0.0,25.991348508500888,0.0004731745766754428,0.0,b'L6',76.0,,,,,,,,,,,,,0.6111466948035975,0.8495777593915506,0.23843106458795305
203,b'1513+1824',,,1.0,30.188908599055864,0.0014843282848705707,0.0,29.242718449671884,0.0006748830182908191,0.0,,,1.0,28.819446873690552,0.002287677482207331,0.0,28.250728496564214,0.0016295598126477833,0.0,27.775958452631233,0.0018773390410488412,0.0,27.702194509659627,,0.0,b'L6',76.0,0.9461901493839804,1.369461725365312,1.9381801024916498,2.412950146424631,2.486714089396237,0.4232715759813317,0.9919899531076695,1.4667599970406506,1.5405239400122568,0.5687183771263378,1.043488421059319,1.117252364030925,0.47477004393298117,0.5485339869045873,0.07376394297160616
204,b'1514+3547',,,1.0,28.539779773800298,0.0005646092116575654,0.0,27.560204160087917,0.00026465737259983424,0.0,,,1.0,27.067922037152353,0.0009666054704265922,0.0,26.503454503981047,0.0006738981617060211,0.0,26.17499978794458,0.0007125114587077389,0.0,26.142334125974283,0.0010607951572255507,0.0,b'L2',72.0,0.979575613712381,1.4718577366479444,2.036325269819251,2.3647799858557192,2.3974456478260144,0.4922821229355634,1.05674965610687,1.3852043721433382,1.4178700341136334,0.5644675331713067,0.8929222492077749,0.92558791117807,0.32845471603646814,0.36112037800676333,0.03266566197029519
205,b'1515-0623',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,b'T3',83.0,,,,,,,,,,,,,,,
206,b'1523+4052',,,1.0,28.669038899151197,0.000624589091520309,0.0,27.671552355928487,0.0002759224726066836,0.0,,,1.0,27.168155929537015,0.0008679904434600361,0.0,26.605344105522818,0.000778617868526571,0.0,26.26823647685296,0.0008225791257682835,0.0,26.23415557096919,,0.0,b'L2',72.0,0.9974865432227098,1.5008829696141817,2.063694793628379,2.400802422298238,2.434883328182007,0.5033964263914719,1.0662082504056691,1.403315879075528,1.4373967849592972,0.5628118240141973,0.8999194526840562,0.9340003585678254,0.3371076286698589,0.3711885345536281,0.03408090588376922
207,b'1525-0831',,,1.0,29.513928054263747,0.0009831507894022056,0.0,28.43454978177966,0.00047841055708647273,0.0,,,1.0,27.884067399551302,0.0015969122920077258,0.0,27.187401020824083,0.0012189316575972687,0.0,26.726024764964205,0.00107013924136383,0.0,26.655866978784132,0.0015408073201410993,0.0,b'L6',76.0,1.0793782724840888,1.629860654712445,2.326527033439664,2.7879032892995426,2.8580610754796147,0.5504823822283562,1.2471487609555751,1.7085250168154538,1.778682802995526,0.6966663787272189,1.1580426345870976,1.2282004207671697,0.4613762558598786,0.5315340420399508,0.07015778618007218
208,b'1527-0341',,,1.0,28.841578415686445,0.0005679582176272938,0.0,28.10408943627733,0.0003038246083703209,0.0,,,1.0,27.63491526012406,0.0010022894055580398,0.0,27.05858682931071,0.0009504653302663668,0.0,26.73161978623728,0.0011679409936759247,0.0,26.696773111628023,0.0016135103160753873,0.0,b'L2',72.0,0.7374889794091146,1.206663155562385,1.7829915863757364,2.1099586294491637,2.1448053040584227,0.4691741761532704,1.0455026069666218,1.372469650040049,1.4073163246493081,0.5763284308133514,0.9032954738867787,0.9381421484960377,0.3269670430734273,0.36181371768268633,0.034846674609259054
209,b'1536-0210',,,1.0,30.294040574178368,0.001628612017755473,0.0,29.206072702749907,0.0005332632350401242,0.0,,,1.0,28.760522630212147,0.0018854936813450475,0.0,28.188366481220907,0.0016782466608402473,0.0,27.699081376712698,0.0015694325268815704,0.0,27.724807756820343,,0.0,b'L9',79.0,1.0879678714284609,1.5335179439662205,2.105674092957461,2.59495919746567,2.5692328173580243,0.4455500725377597,1.017706221529,1.506991326037209,1.4812649459295635,0.5721561489912403,1.0614412534994493,1.0357148733918038,0.48928510450820895,0.46355872440056345,-0.025726380107645497
210,b'1548-0622',,,1.0,28.436208245683297,0.0006094485146892318,0.0,27.73966455610691,0.0002107416438049747,0.0,,,1.0,27.319816481661782,0.0007084616605957849,0.0,26.74446909222116,0.0004951016094950608,0.0,26.345053297787324,0.0006191768815119936,0.0,26.347501315207367,0.0005972870312646581,0.0,b'L2',72.0,0.6965436895763872,1.1163917640215146,1.6917391534621373,2.091154947895973,2.0887069304759294,0.4198480744451274,0.9951954638857501,1.3946112583195855,1.3921632408995421,0.5753473894406227,0.9747631838744582,0.9723151664544147,0.39941579443383546,0.39696777701379204,-0.0024480174200434135
211,b'1551-1315',,,1.0,30.058216917874333,0.0013478918456370397,0.0,29.10119307090337,0.0007344606747759858,0.0,,,1.0,28.588700382799313,0.0019251984509527423,0.0,27.963928801537072,0.0016228355562073109,0.0,27.58367006856806,0.0014895859849112958,0.0,27.507504419816826,0.002105970043969633,0.0,b'L4',74.0,0.9570238469709622,1.4695165350750194,2.0942881163372604,2.4745468493062717,2.550712498057507,0.5124926881040572,1.1372642693662982,1.5175230023353095,1.593688651086545,0.624771581262241,1.0050303142312522,1.0811959629824877,0.38025873296901125,0.4564243817202467,0.07616564875123544
212,b'1551-4611',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,25.852239524753532,0.0005609221864174143,0.0,25.660665553137513,0.000646329217539277,0.0,25.655097324623384,0.0016320255871854995,0.0,b'L1',71.0,,,,,,,,,,,,,0.19157397161601963,0.19714220013014838,0.005568228514128748
213,b'1553-0254',,,1.0,29.340290163336682,0.0014827468319242717,0.0,28.385111659663306,,0.0,,,1.0,27.784032085249496,,0.0,26.73405158568471,,0.0,26.040868510095766,,0.0,25.79244461145146,0.0008860729022750707,0.0,,,0.9551785036733769,1.5562580780871862,2.606238577651972,3.299421653240916,3.5478455518852208,0.6010795744138093,1.651060073978595,2.3442431495675393,2.592667048211844,1.0499804995647857,1.74316357515373,1.9915874737980346,0.6931830755889443,0.9416069742332489,0.24842389864430459
214,b'1603+6207',,,1.0,29.55207159555392,0.0015225677694314958,0.0,28.527017034155676,0.0007263150332362238,0.0,,,1.0,28.01626623390262,0.002613421993998794,0.0,27.4514646026375,0.002066199213911803,0.0,27.163567875407946,0.0024649499263486286,0.0,27.177811150256908,0.002748906531451236,0.0,b'L4',74.0,1.0250545613982425,1.535805361651299,2.1006069929164184,2.388503720145973,2.3742604452970113,0.5107508002530565,1.075552431518176,1.3634491587477306,1.3492058838987688,0.5648016312651194,0.8526983584946741,0.8384550836457123,0.2878967272295547,0.2736534523805929,-0.014243274848961818
215,b'1606-1032',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.653919556172944,0.0006488221766407395,0.0,28.24839643310236,0.0007372174238802972,0.0,28.29320317633208,0.0009832841171629602,0.0,b'L5',75.0,,,,,,,,,,,,,0.4055231230705836,0.3607163798408628,-0.04480674322972078
216,b'1608-3604',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,30.673234665867287,0.0029247358386071116,0.0,31.36516942960819,0.006500954260124955,0.0,33.58750975667879,0.12834192076835227,0.0,b'T6',86.0,,,,,,,,,,,,,-0.6919347637409032,-2.914275090811504,-2.222340327070601
217,b'1625+7749',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.356884951486396,0.0013894374073966393,0.0,28.131976134075643,0.000754327535611434,0.0,27.988082315895824,0.0006098330412434598,0.0,b'L5',75.0,,,,,,,,,,,,,0.22490881741075341,0.3688026355905727,0.14389381817981928
218,b'1628+0340',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,b'T6',86.0,,,,,,,,,,,,,,,
219,b'1638-0742',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.882357668379484,0.007842407639987191,0.0,29.167530403356317,0.009760236168819193,0.0,30.070878837718848,0.043691542266861186,0.0,b'T7',87.0,,,,,,,,,,,,,-0.2851727349768325,-1.1885211693393636,-0.9033484343625311
220,b'1639-3401',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,27.73895145054989,0.0011454069909786586,0.0,27.306237705011533,0.0006497162071532872,0.0,27.396824240846,0.0005171752280105819,0.0,b'T0',80.0,,,,,,,,,,,,,0.43271374553835784,0.34212720970388943,-0.0905865358344684
221,b'1641-1719',,,1.0,29.526031505250533,0.0008671045338233673,0.0,28.501174713740994,0.00032490827648045377,0.0,,,1.0,28.025935302949563,0.0012069866829177787,0.0,27.403739132555316,0.0008402099985207252,0.0,26.960968877341614,0.0008839821012433934,0.0,26.90114897858068,0.0010626379004178865,0.0,b'L6',76.0,1.0248567915095386,1.5000962023009698,2.1222923726952168,2.565062627908919,2.624882526669854,0.4752394107914313,1.0974355811856782,1.5402058363993802,1.6000257351603153,0.6221961703942469,1.064966425607949,1.124786324368884,0.44277025521370206,0.5025901539746371,0.059819898760935075
222,b'1649+2822',,,1.0,27.731572313932652,0.00022865800702194476,0.0,26.88476496897939,0.00011563829759427677,0.0,,,1.0,26.456356005458375,0.00037597480134598355,0.0,25.948866483994266,0.0002999570493659945,0.0,25.65430425912399,0.0003219169183048774,0.0,25.69274251417667,0.0004848294672412259,0.0,b'L1',71.0,0.8468073449532625,1.2752163084742776,1.7827058299383864,2.0772680548086626,2.038829799755984,0.4284089635210151,0.935898484985124,1.2304607098554001,1.1920224548027214,0.5074895214641089,0.802051746334385,0.7636134912817063,0.29456222487027617,0.25612396981759744,-0.03843825505267873
223,b'1656-1422',,,1.0,27.559810635254195,0.0013558979160325107,0.0,26.69716006100956,0.00034241470012812516,0.0,,,1.0,26.27527087574547,0.001195504975375477,0.0,25.787042433416417,0.0006164160469751962,0.0,25.476388269148195,0.0005909182909677283,0.0,25.504392399949865,,0.0,b'L1',71.0,0.8626505742446362,1.284539759508725,1.7727682018377777,2.0834223661059994,2.05541823530433,0.4218891852640887,0.9101176275931415,1.2207717918613632,1.192767661059694,0.4882284423290528,0.7988826065972745,0.7708784757956053,0.3106541642682217,0.2826500334665525,-0.02800413080166919
224,b'1659-3511',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,28.658615436282556,0.0005422467730057003,0.0,27.922812015713735,0.00035804759348331843,0.0,27.713359278747276,0.000536508110093783,0.0,b'L7',77.0,,,,,,,,,,,,,0.7358034205688213,0.9452561575352796,0.20945273696645827
225,b'1701-3630',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,27.35169684932231,0.002632602670279978,0.0,26.912722826246366,0.0012770535274634536,0.0,26.857452202543527,0.0014053903228925246,0.0,b'L5',75.0,,,,,,,,,,,,,0.4389740230759429,0.49424464677878177,0.05527062370283886
226,b'1716+0618',,,1.0,28.915600377330716,0.000992389808002102,0.0,28.030468744819803,0.00034929089600644594,0.0,,,1.0,27.538664156170654,0.0011259422067384265,0.0,26.887627505918523,0.0008504284166390825,0.0,26.509743316524414,0.0006249327086757027,0.0,26.428131019433142,,0.0,b'L1',71.0,0.8851316325109124,1.3769362211600615,2.0279728714121923,2.4058570608063015,2.4874693578975737,0.4918045886491491,1.1428412389012799,1.520725428295389,1.6023377253866613,0.6510366502521308,1.02892083964624,1.1105331367375122,0.37788418939410917,0.45949648648538144,0.08161229709127227
227,b'1721-0643',,,1.0,29.85348218432395,0.0011119357570883311,0.0,28.984040728599687,0.0004903386226530593,0.0,,,1.0,28.49673737555196,0.0015493897750803991,0.0,27.88172942330509,0.001309697631259211,0.0,27.55169218690925,0.0015952532947812491,0.0,27.478444010611533,,0.0,b'L2',72.0,0.8694414557242638,1.3567448087719924,1.9717527610188625,2.3017899974147014,2.3750381737124187,0.48730335304772865,1.1023113052945988,1.4323485416904376,1.5055967179881549,0.6150079522468701,0.9450451886427089,1.0182933649404262,0.3300372363958388,0.4032854126935561,0.0732481762977173
228,b'1722-4449',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,26.153611995668882,0.00014960281265485336,0.0,25.794922619621477,0.00011430067549591864,0.0,25.740171689016282,0.00020813444470086742,0.0,b'L4',74.0,,,,,,,,,,,,,0.3586893760474048,0.4134403066525998,0.05475093060519498
229,b'1725+1058',,,1.0,28.422386547624154,0.0002704794238721415,0.0,27.423767560115877,,0.0,,,1.0,27.00758492668768,,0.0,26.56828405634196,0.0004113371264440321,0.0,26.413717517610138,0.0004135025521688654,0.0,26.417683712140768,0.0007145041771409811,0.0,b'L0',70.0,0.9986189875082765,1.4148016209364727,1.8541024912821946,2.0086690300140155,2.0047028354833856,0.41618263342819617,0.8554835037739181,1.010050042505739,1.006083847975109,0.43930087034572196,0.5938674090775429,0.5899012145469129,0.1545665387318209,0.15060034420119095,-0.003966194530629963
230,b'1727-0111',,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,26.483010815356312,0.00010778432556788985,0.0,26.135073764084225,8.006070458254705e-05,0.0,26.045255918400887,0.00014207353342192422,0.0,b'L4',74.0,,,,,,,,,,,,,0.34793705127208696,0.43775489695542547,0.0898178456833385
231,b'1734-4813',,,1.0,26.965709300947275,0.003966950152891926,0.0,25.82599672829595,0.0012063149560322956,0.0,,,1.0,25.124723648556994,0.002545257291662348,0.0,24.166586343067145,0.0009894294852453166,0.0,23.53303429441459,0.0005096116308343969,0.0,23.285811067234064,,0.0,,,1.139712572651323,1.8409856523902803,2.7991229578801295,3.4326750065326834,3.6798982337132102,0.7012730797389573,1.6594103852288065,2.2929624338813603,2.540185661061887,0.9581373054898492,1.591689354142403,1.83891258132293,0.6335520486525539,0.8807752758330807,0.2472232271805268
